frame,track_id,x1,y1,x2,y2
293,71,633,271,650,306
293,86,397,337,482,473
293,114,725,266,762,325
293,122,554,308,601,397
293,147,951,231,994,308
293,151,946,236,987,306
293,162,658,273,680,310
293,165,606,257,646,335
293,170,664,301,708,375
293,174,715,635,600,418
293,180,622,288,746,403
293,182,115,310,156,405
293,188,66,387,102,500
293,190,659,333,704,395
294,8,368,238,411,318
294,41,645,304,682,368
294,63,874,291,925,383
294,66,431,225,465,306
294,71,638,272,654,306
294,86,395,340,481,477
294,114,725,265,762,323
294,122,551,308,597,397
294,147,951,233,996,309
294,151,945,238,986,307
294,162,665,274,687,310
294,165,609,258,648,334
294,170,664,302,706,374
294,174,719,649,598,420
294,180,617,286,744,404
294,182,124,310,167,401
294,188,75,387,113,498
294,190,664,335,706,394
295,8,378,237,422,319
295,41,659,303,693,360
295,63,884,291,935,384
295,66,434,227,468,306
295,71,643,273,658,305
295,86,393,343,480,481
295,114,725,264,762,322
295,122,551,308,596,396
295,147,954,234,999,310
295,151,944,239,985,308
295,162,672,275,693,310
295,165,612,258,651,333
295,170,665,302,708,376
295,174,723,662,596,422
295,180,611,285,743,406
295,182,132,310,178,405
295,188,84,388,124,497
295,190,667,335,708,394
296,8,388,238,432,318
296,41,665,302,702,366
296,63,895,293,945,384
296,66,437,230,470,306
296,71,648,275,662,305
296,86,391,345,479,486
296,114,725,262,763,321
296,122,549,307,596,399
296,147,957,234,1002,311
296,151,943,241,983,310
296,162,646,304,670,342
296,165,615,260,652,332
296,170,667,302,709,378
296,174,727,675,594,424
296,180,606,283,741,408
296,182,147,312,185,389
296,188,93,390,134,497
296,190,666,333,708,394
297,8,396,240,432,306
297,41,666,301,698,359
297,63,905,298,952,384
297,66,439,232,473,305
297,71,653,276,666,305
297,86,404,267,440,321
297,114,725,261,763,320
297,122,546,306,592,398
297,147,959,232,1006,311
297,151,942,242,982,311
297,162,653,305,680,344
297,165,615,261,651,331
297,170,672,303,710,372
297,174,730,689,592,426
297,180,600,281,740,410
297,182,153,312,198,404
297,188,100,392,142,499
297,190,664,331,706,394
298,8,401,243,442,317
298,41,663,300,695,355
298,63,912,297,959,384
298,66,440,233,474,305
298,71,658,277,671,305
298,86,402,267,437,318
298,114,726,260,763,318
298,122,542,305,587,395
298,147,963,231,1009,310
298,151,964,231,1010,310
298,162,658,308,684,346
298,165,615,261,651,333
298,170,674,302,709,368
298,174,734,702,590,428
298,180,639,302,687,346
298,182,165,311,213,409
298,188,110,392,153,501
298,190,662,329,704,392
299,8,409,246,450,323
299,41,668,300,698,354
299,63,922,296,970,387
299,66,441,232,477,307
299,71,674,299,716,388
299,86,401,266,434,316
299,114,726,258,763,317
299,122,539,304,584,394
299,147,967,230,1013,309
299,151,967,230,1013,309
299,162,663,311,689,348
299,165,617,261,652,333
299,170,674,302,708,366
299,174,738,715,588,430
299,180,636,304,687,353
299,182,175,310,224,411
299,188,122,392,164,501
299,190,661,326,704,393
300,8,419,249,459,325
300,41,672,300,702,352
300,63,930,292,982,388
300,66,440,231,478,307
300,71,676,300,718,385
300,86,399,266,431,314
300,114,683,345,711,391
300,122,538,304,582,393
300,147,970,230,1016,309
300,151,971,230,1016,309
300,162,668,314,693,350
300,165,616,262,651,334
300,170,673,301,707,365
300,174,742,729,586,432
300,180,639,304,684,352
300,182,186,308,235,410
300,188,132,389,175,502
300,190,664,328,703,391
301,8,433,255,473,327
301,41,676,300,706,351
301,63,938,289,990,388
301,66,437,229,477,310
301,71,679,299,722,385
301,86,397,265,429,312
301,114,681,348,709,393
301,122,537,303,580,392
301,147,975,230,1020,311
301,151,972,230,1017,310
301,162,673,318,698,352
301,165,617,264,650,331
301,170,672,301,706,364
301,180,646,304,683,345
301,182,196,306,245,407
301,188,142,388,185,502
301,190,673,333,709,390
302,8,442,257,482,329
302,41,680,299,709,349
302,63,944,285,998,389
302,66,438,230,478,310
302,71,682,298,725,385
302,86,396,265,426,309
302,114,681,345,713,391
302,122,535,301,579,391
302,147,980,230,1024,309
302,151,973,231,1019,311
302,162,678,321,702,354
302,165,616,265,650,332
302,170,672,301,704,362
302,180,646,304,681,342
302,182,207,306,255,405
302,188,153,388,197,501
302,190,676,334,712,391
302,205,427,228,494,326
303,8,452,259,493,330
303,41,685,299,713,348
303,63,952,284,1006,390
303,66,431,229,467,302
303,71,682,297,727,388
303,86,394,264,423,307
303,114,683,343,717,392
303,122,536,299,580,388
303,147,985,231,1029,311
303,151,984,235,1027,312
303,162,683,324,707,357
303,165,618,266,652,332
303,170,671,300,703,361
303,180,647,304,679,339
303,182,218,308,267,405
303,188,164,388,210,500
303,190,679,335,715,392
303,205,427,224,498,327
303,206,610,265,666,339
304,8,457,259,499,330
304,41,665,294,706,363
304,63,961,283,1014,391
304,66,430,228,466,300
304,71,683,294,728,385
304,86,393,263,421,305
304,114,682,345,716,394
304,122,538,298,583,387
304,147,992,231,1031,300
304,151,992,242,1031,313
304,162,688,327,711,359
304,165,619,267,653,332
304,170,670,300,702,359
304,180,647,304,677,337
304,182,228,309,276,406
304,188,174,390,220,499
304,190,683,333,720,392
304,205,428,220,501,328
304,206,606,265,664,342
305,8,461,259,504,330
305,41,667,293,709,363
305,63,970,283,1022,391
305,66,430,227,468,303
305,71,684,292,732,390
305,86,391,263,418,303
305,114,681,347,715,395
305,122,540,296,587,387
305,147,995,232,1035,304
305,151,995,236,1037,314
305,162,694,330,716,361
305,165,620,267,654,333
305,170,670,300,701,358
305,180,647,304,675,334
305,182,236,309,285,409
305,188,183,392,230,500
305,190,687,334,723,392
305,205,428,216,505,329
305,206,605,265,664,344
306,8,467,259,510,331
306,41,670,292,711,363
306,63,979,284,1031,392
306,66,430,227,470,304
306,71,691,290,737,386
306,86,390,262,415,300
306,114,680,348,714,397
306,122,542,295,592,388
306,147,1002,232,1033,288
306,151,1003,248,1034,304
306,162,699,333,720,363
306,165,626,293,652,345
306,170,682,315,720,389
306,180,648,304,673,331
306,182,245,309,293,409
306,188,192,393,238,501
306,190,690,335,726,393
306,205,428,212,509,331
306,206,602,263,659,338
306,210,11,336,34,435
306,211,0,288,27,357
307,8,472,257,517,331
307,41,668,306,701,363
307,63,988,285,1040,393
307,66,430,227,471,305
307,71,697,288,742,383
307,86,388,262,412,298
307,114,679,350,713,399
307,122,546,294,596,385
307,147,1002,231,1045,308
307,151,1003,235,1046,313
307,162,704,336,725,365
307,165,621,286,653,350
307,170,684,315,721,389
307,180,648,304,671,328
307,182,253,307,302,410
307,188,205,393,242,476
307,190,693,335,730,394
307,205,428,207,513,332
307,206,593,263,657,346
307,210,17,337,41,438
307,211,0,287,34,373
308,8,476,254,522,332
308,41,670,307,702,363
308,63,995,288,1047,395
308,66,429,226,470,305
308,71,699,287,746,388
308,86,387,261,410,296
308,114,678,352,712,401
308,122,549,294,597,378
308,147,1007,231,1052,314
308,151,1007,231,1051,311
308,162,709,339,729,367
308,165,622,288,654,351
308,170,674,309,715,386
308,180,649,304,669,326
308,182,262,305,311,409
308,188,213,393,257,494
308,190,697,336,733,394
308,205,428,203,517,333
308,206,590,263,657,351
308,210,25,338,51,441
308,211,4,287,41,380
309,8,481,251,528,331
309,41,672,307,704,363
309,63,1002,290,1053,396
309,66,424,226,467,306
309,71,705,286,751,388
309,86,385,261,407,294
309,114,677,353,711,402
309,122,544,295,588,374
309,147,1010,231,1056,316
309,151,1010,227,1057,315
309,162,714,342,734,369
309,165,615,284,652,353
309,170,669,306,711,380
309,180,649,304,666,323
309,182,274,304,322,408
309,188,225,391,265,485
309,190,700,337,736,395
309,205,429,199,521,334
309,206,593,265,657,352
309,210,39,339,65,443
309,211,11,287,48,381
309,215,222,446,265,503
310,8,487,250,534,331
310,41,674,307,705,363
310,63,1010,292,1059,397
310,66,420,225,464,307
310,71,709,287,755,389
310,86,384,260,404,291
310,114,676,355,710,404
310,122,548,312,585,375
310,147,1013,231,1060,318
310,151,1017,226,1063,314
310,162,719,345,738,371
310,165,611,274,645,338
310,170,671,305,714,380
310,180,649,304,664,320
310,182,285,304,333,406
310,188,237,390,268,464
310,190,703,338,739,396
310,205,429,195,524,335
310,206,591,265,658,355
310,210,49,339,77,444
310,211,22,288,61,383
310,215,228,440,276,504
311,8,493,249,539,331
311,41,675,308,707,363
311,63,1016,292,1066,398
311,66,417,224,464,308
311,71,713,288,759,389
311,86,382,260,402,289
311,114,675,357,709,406
311,122,548,313,583,374
311,147,1023,231,1068,316
311,151,1022,225,1068,314
311,162,724,348,743,374
311,165,611,274,645,338
311,170,672,305,715,378
311,180,650,304,662,318
311,182,295,304,342,403
311,188,247,390,277,461
311,190,707,339,743,397
311,205,429,191,528,336
311,206,600,268,663,355
311,210,58,337,87,445
311,211,32,288,71,385
311,215,226,405,299,505
312,8,497,247,543,331
312,41,677,308,708,363
312,63,1022,290,1072,399
312,66,416,224,463,307
312,71,718,286,764,390
312,86,381,259,399,287
312,114,674,359,708,408
312,122,556,315,592,375
312,147,1027,228,1073,315
312,151,1025,224,1072,315
312,162,729,351,747,376
312,165,601,273,641,349
312,170,672,305,718,382
312,180,650,304,660,315
312,182,302,304,349,402
312,188,257,390,286,457
312,190,710,340,746,397
312,205,429,187,532,338
312,206,599,271,661,354
312,210,66,336,97,444
312,211,38,287,78,386
312,215,231,391,312,503
312,217,543,298,583,350
313,8,501,247,547,330
313,41,679,309,710,363
313,63,1027,288,1078,400
313,66,415,223,463,307
313,71,724,285,770,390
313,86,379,259,396,285
313,114,673,360,707,409
313,122,557,316,591,374
313,147,1034,233,1076,313
313,151,1028,223,1076,316
313,162,735,354,752,378
313,165,596,275,638,355
313,170,672,303,718,382
313,180,650,304,658,312
313,182,310,306,356,403
313,188,264,390,292,455
313,190,713,340,749,398
313,205,429,182,536,339
313,206,595,274,657,359
313,210,75,336,108,442
313,211,44,286,85,387
313,215,241,386,323,502
313,217,541,296,598,369
314,8,505,248,550,328
314,41,670,299,704,360
314,63,1032,286,1083,399
314,66,415,222,463,308
314,71,729,282,774,389
314,86,377,258,394,282
314,114,672,362,706,411
314,122,559,317,591,373
314,147,1038,231,1081,314
314,151,1035,230,1079,315
314,162,740,357,756,380
314,165,598,279,638,353
314,170,671,303,716,380
314,180,651,304,656,309
314,182,320,305,366,404
314,188,274,389,300,452
314,190,717,341,752,399
314,205,429,178,540,340
314,206,593,275,657,361
314,210,85,336,120,441
314,211,51,286,91,387
314,215,250,386,331,503
314,217,541,295,605,376
315,8,511,250,555,329
315,41,669,296,704,360
315,63,1036,284,1087,399
315,66,413,220,461,307
315,71,734,280,778,388
315,86,376,258,391,280
315,114,671,364,705,413
315,122,560,319,591,372
315,147,1042,233,1083,313
315,151,1039,229,1083,316
315,162,745,360,761,382
315,165,599,283,641,360
315,170,675,303,718,379
315,180,651,304,654,307
315,182,328,303,375,404
315,188,283,389,309,449
315,190,720,342,755,399
315,205,430,174,544,341
315,206,592,276,657,364
315,210,93,337,130,441
315,211,58,285,98,387
315,215,255,376,343,503
315,217,546,293,613,378
316,8,516,252,559,329
316,41,670,295,705,360
316,63,1041,284,1091,400
316,66,408,218,456,307
316,71,737,280,780,386
316,86,374,257,388,278
316,114,670,365,704,414
316,122,561,294,601,360
316,147,1049,237,1082,302
316,151,1042,229,1088,316
316,162,750,363,765,384
316,165,599,290,639,365
316,170,671,295,718,379
316,180,652,304,652,304
316,182,336,300,383,404
316,188,293,389,317,446
316,190,723,343,759,400
316,205,430,170,547,342
316,206,590,277,657,367
316,210,103,338,140,442
316,211,65,284,105,385
316,215,259,367,354,504
316,217,547,292,619,384
316,221,267,392,335,499
317,8,518,253,561,330
317,41,671,294,706,360
317,63,1045,285,1095,399
317,66,405,216,452,308
317,71,742,279,784,385
317,86,373,257,385,276
317,114,669,367,703,416
317,122,562,291,608,364
317,147,1053,240,1084,301
317,151,1046,229,1092,317
317,162,755,366,769,386
317,165,600,297,636,365
317,170,668,288,719,379
317,180,652,304,650,301
317,182,343,298,390,403
317,188,293,394,322,463
317,190,727,344,762,401
317,205,430,166,551,344
317,206,589,278,657,370
317,210,114,339,153,443
317,211,70,285,110,384
317,215,264,358,365,504
317,217,548,291,626,391
317,221,268,386,339,497
318,8,518,252,562,330
318,41,671,294,707,360
318,63,1047,285,1097,400
318,66,402,215,447,306
318,71,745,279,786,384
318,86,371,256,383,273
318,114,668,369,702,418
318,122,560,289,607,365
318,147,1056,245,1085,303
318,151,1050,228,1096,318
318,162,760,369,774,388
318,165,600,305,631,366
318,170,666,283,719,379
318,180,652,304,648,299
318,182,350,298,395,400
318,188,301,395,330,462
318,190,730,345,765,401
318,205,430,161,555,345
318,206,588,279,657,372
318,210,125,338,165,444
318,211,73,285,113,383
318,215,268,349,376,504
318,217,549,290,633,397
318,221,284,391,345,490
319,8,515,250,560,330
319,41,672,293,708,360
319,63,1048,287,1097,400
319,66,398,214,442,307
319,71,747,279,788,385
319,86,354,327,397,396
319,114,667,370,701,420
319,122,561,287,609,364
319,147,1056,249,1087,307
319,151,1053,228,1100,318
319,162,765,372,778,391
319,165,602,314,628,366
319,170,663,279,718,379
319,180,653,304,646,296
319,182,355,299,398,397
319,188,306,392,336,461
319,190,733,345,768,402
319,205,430,157,559,346
319,206,586,280,657,375
319,210,132,336,174,444
319,211,76,285,115,383
319,215,273,339,387,505
319,217,550,289,640,404
319,221,288,388,350,487
319,222,309,445,338,508
320,8,511,246,556,330
320,41,673,292,709,360
320,63,1049,290,1097,401
320,66,393,213,435,307
320,71,747,279,789,385
320,86,352,330,395,400
320,114,666,372,700,421
320,122,546,283,597,364
320,147,1057,253,1088,310
320,151,1056,252,1088,310
320,162,770,375,783,393
320,165,601,317,627,367
320,170,659,277,716,379
320,180,653,304,644,293
320,182,358,298,401,396
320,188,314,392,344,460
320,190,736,346,772,403
320,205,431,153,563,347
320,206,585,281,657,378
320,210,137,335,181,442
320,211,78,284,116,382
320,215,277,330,398,505
320,217,551,288,646,410
320,221,293,390,363,503
320,222,312,446,340,508
321,8,506,244,552,330
321,41,673,292,710,359
321,63,1049,293,1097,402
321,66,386,214,427,307
321,71,745,276,788,384
321,86,359,331,398,398
321,114,665,374,699,423
321,122,539,280,591,363
321,147,1060,255,1090,311
321,151,1058,257,1090,310
321,162,775,378,787,395
321,165,601,321,625,369
321,170,654,276,712,379
321,180,653,304,641,291
321,182,361,298,395,372
321,188,322,393,351,459
321,190,740,347,775,403
321,205,431,149,567,348
321,206,583,282,657,381
321,210,142,335,187,440
321,211,75,282,115,382
321,215,282,321,409,505
321,217,552,287,653,417
321,221,297,390,366,504
321,222,314,447,343,508
322,8,501,241,546,329
322,41,674,291,711,359
322,63,1047,294,1095,403
322,66,379,215,419,306
322,71,742,274,785,383
322,86,361,330,399,397
322,114,664,376,698,425
322,122,528,277,579,360
322,147,1063,257,1093,312
322,151,1065,262,1096,312
322,162,781,381,792,397
322,165,600,324,624,370
322,170,648,276,706,378
322,180,654,304,639,288
322,182,361,299,392,366
322,188,330,393,359,459
322,190,743,348,778,404
322,205,431,145,570,349
322,206,582,283,657,383
322,210,147,337,191,439
322,211,73,280,113,381
322,215,286,312,421,505
322,217,553,286,660,423
322,221,299,392,366,505
322,222,317,447,345,508
323,8,497,240,537,320
323,41,675,290,712,359
323,63,1042,293,1091,403
323,66,371,216,411,307
323,71,738,272,780,380
323,86,352,307,399,395
323,114,663,377,697,427
323,122,519,274,572,361
323,147,1066,259,1095,313
323,151,1066,263,1099,313
323,162,786,384,796,399
323,165,600,327,622,372
323,170,639,275,696,377
323,180,654,304,637,285
323,182,367,299,396,362
323,188,338,393,367,458
323,190,746,349,781,405
323,205,431,140,574,351
323,206,581,284,657,386
323,210,151,337,196,439
323,211,68,278,108,381
323,215,291,302,432,506
323,217,553,285,667,430
323,221,298,392,363,505
323,222,320,448,348,508
324,8,490,239,526,310
324,41,675,290,713,359
324,63,1035,290,1086,402
324,66,359,215,399,306
324,71,731,271,774,381
324,86,348,298,398,396
324,114,662,379,696,428
324,122,511,273,564,359
324,147,1069,261,1097,314
324,151,1067,266,1102,316
324,162,791,387,801,401
324,165,599,331,621,373
324,170,627,273,684,377
324,180,655,303,635,282
324,182,373,299,401,359
324,188,346,393,374,457
324,190,750,349,785,405
324,205,431,136,578,352
324,206,579,285,657,389
324,210,155,338,200,439
324,211,61,278,101,380
324,215,296,293,443,506
324,217,554,284,673,436
324,221,299,393,353,486
324,222,313,442,343,506
325,8,490,239,525,308
325,41,676,289,714,359
325,63,1027,289,1078,401
325,66,344,214,384,305
325,71,724,269,765,377
325,86,344,296,392,395
325,114,661,381,695,430
325,122,499,278,548,355
325,147,1072,264,1100,315
325,151,1067,269,1104,317
325,162,796,390,805,403
325,165,599,334,619,375
325,170,613,269,671,376
325,180,655,303,633,280
325,182,379,298,405,355
325,188,354,393,382,456
325,190,753,350,788,406
325,205,432,132,582,353
325,206,578,285,657,392
325,210,155,338,200,440
325,211,53,278,93,379
325,215,300,284,454,506
325,217,555,283,680,443
325,221,291,393,351,501
325,222,314,441,344,505
326,8,490,238,525,306
326,41,676,288,715,359
326,63,1014,288,1066,400
326,66,330,214,369,302
326,71,715,269,755,372
326,86,337,292,386,396
326,114,660,382,694,432
326,122,481,280,532,358
326,147,1075,266,1102,316
326,151,1070,272,1106,318
326,162,801,393,810,405
326,165,598,338,618,376
326,170,598,266,655,375
326,180,655,303,631,277
326,182,385,298,410,351
326,188,362,394,390,456
326,190,756,351,791,407
326,205,432,128,586,354
326,206,576,286,657,394
326,210,149,336,196,441
326,211,43,279,82,378
326,215,305,275,465,507
326,217,556,282,687,449
326,221,283,391,345,506
326,222,315,441,346,505
327,8,490,237,524,304
327,41,677,288,715,359
327,63,1000,290,1052,399
327,66,315,213,353,300
327,71,704,269,744,372
327,86,330,290,380,395
327,114,659,384,693,433
327,122,476,279,526,357
327,147,1078,268,1105,317
327,151,1073,274,1108,319
327,162,806,396,814,408
327,165,598,341,616,378
327,170,581,264,637,375
327,180,656,303,629,274
327,182,391,298,414,347
327,188,370,394,397,455
327,190,760,352,794,408
327,205,432,124,590,355
327,206,575,287,657,397
327,210,142,334,190,441
327,211,34,279,73,378
327,215,309,265,476,507
327,217,557,281,693,456
327,221,283,390,346,507
327,222,316,440,347,505
327,226,454,242,486,293
328,8,490,236,524,303
328,41,678,287,716,358
328,63,983,292,1035,399
328,66,300,211,338,299
328,71,692,270,732,371
328,86,321,289,370,393
328,114,658,386,692,435
328,122,471,277,521,356
328,147,1081,270,1107,318
328,151,1077,277,1110,320
328,165,597,345,615,380
328,170,565,261,620,374
328,180,656,303,627,272
328,182,397,297,419,344
328,188,378,394,405,454
328,190,763,353,797,408
328,205,432,120,593,356
328,206,573,288,656,400
328,210,135,332,185,439
328,211,22,278,61,377
328,215,314,256,487,507
328,217,558,280,700,462
328,221,269,398,327,507
328,222,318,440,348,505
328,226,440,242,473,294
328,227,278,442,313,507
328,228,444,286,478,357
329,8,490,235,523,301
329,41,678,286,717,358
329,63,969,294,1021,400
329,66,283,209,323,301
329,71,679,272,720,372
329,86,310,289,359,392
329,114,657,388,691,437
329,122,466,276,516,355
329,147,1084,272,1109,319
329,151,1080,279,1112,321
329,165,597,348,614,381
329,170,550,259,604,373
329,180,656,303,625,269
329,182,403,297,423,340
329,188,386,394,413,453
329,190,766,354,801,409
329,205,432,115,597,358
329,206,572,289,656,403
329,210,130,332,181,437
329,211,10,275,50,377
329,215,318,247,499,507
329,217,559,279,707,469
329,221,257,391,319,508
329,222,319,440,349,504
329,226,424,242,459,298
329,227,274,444,308,508
329,228,437,288,470,357
329,231,417,288,449,357
330,8,490,234,523,299
330,41,679,286,718,358
330,63,954,294,1007,400
330,66,266,207,306,301
330,71,666,272,708,371
330,86,298,289,347,392
330,114,656,389,690,439
330,122,461,275,511,354
330,147,1088,275,1112,319
330,151,1083,282,1114,322
330,165,596,352,612,383
330,170,535,259,586,372
330,180,657,303,623,266
330,182,409,297,427,336
330,188,395,394,420,453
330,190,770,354,804,410
330,205,432,111,601,359
330,206,571,290,656,406
330,210,123,333,175,438
330,211,0,275,38,376
330,215,323,238,510,508
330,217,560,278,714,475
330,221,247,389,310,509
330,222,320,439,351,504
330,226,409,240,447,302
330,227,270,447,302,508
330,228,429,289,462,356
330,231,399,292,430,358
331,8,490,234,522,297
331,41,680,285,719,358
331,63,941,295,994,400
331,66,247,206,287,300
331,71,654,270,698,371
331,86,289,289,337,391
331,114,655,391,689,440
331,122,455,274,506,353
331,147,1091,277,1114,320
331,151,1086,285,1116,323
331,165,596,355,611,384
331,170,518,259,568,372
331,180,657,303,621,264
331,182,415,297,432,332
331,188,403,395,428,452
331,190,773,355,807,410
331,205,433,107,605,360
331,206,569,291,656,408
331,210,117,335,169,439
331,211,-6,274,29,374
331,215,327,228,521,508
331,217,560,277,720,482
331,221,235,389,298,510
331,222,321,439,352,504
331,226,394,238,432,301
331,227,265,449,296,508
331,228,422,290,455,356
331,231,388,294,418,358
332,8,504,261,540,335
332,41,680,284,720,358
332,63,926,294,981,400
332,66,228,205,268,300
332,71,644,268,689,370
332,86,278,287,328,390
332,114,654,393,688,442
332,122,450,273,501,352
332,147,1094,279,1116,321
332,151,1090,287,1118,324
332,165,595,358,609,386
332,170,508,258,558,372
332,182,421,296,436,329
332,188,411,395,436,451
332,190,776,356,810,411
332,205,433,103,609,361
332,206,568,292,656,411
332,210,118,336,170,441
332,211,-12,274,24,374
332,215,332,219,532,508
332,217,561,276,727,488
332,221,221,390,285,511
332,222,323,438,353,504
332,226,379,236,418,302
332,227,261,452,291,508
332,228,415,292,447,356
332,231,377,296,407,358
333,8,493,264,529,337
333,41,681,284,721,358
333,63,910,292,966,399
333,66,208,206,248,300
333,71,633,264,680,369
333,86,268,287,317,390
333,114,653,394,687,444
333,122,445,272,496,351
333,147,1097,281,1119,322
333,151,1093,290,1120,325
333,165,595,362,608,387
333,170,498,256,549,372
333,182,366,263,396,329
333,188,419,395,443,451
333,190,779,357,814,412
333,206,566,293,656,414
333,210,116,336,169,442
333,211,-17,273,20,374
333,215,336,210,543,509
333,217,562,275,734,495
333,221,208,391,271,511
333,222,324,438,355,503
333,226,360,236,407,318
333,227,257,454,285,508
333,228,408,293,439,356
333,231,367,299,395,359
334,8,493,265,529,339
334,41,682,283,722,358
334,63,895,288,951,398
334,66,188,207,229,301
334,71,621,259,669,368
334,86,255,284,306,389
334,122,440,270,491,350
334,147,1100,284,1121,323
334,151,1096,292,1122,326
334,165,594,365,606,389
334,170,470,264,515,368
334,182,367,260,397,326
334,188,427,395,451,450
334,190,783,358,817,412
334,206,565,294,656,417
334,210,109,336,164,442
334,211,-22,272,15,374
334,215,341,201,554,509
334,217,563,275,741,501
334,221,194,391,257,512
334,222,325,438,356,503
334,226,344,235,394,326
334,227,253,457,280,508
334,228,401,295,431,356
334,231,356,301,383,359
335,8,493,267,528,341
335,41,682,282,723,358
335,63,881,283,939,398
335,66,170,209,210,301
335,71,610,256,657,363
335,86,243,283,295,390
335,122,435,269,486,349
335,147,1103,286,1124,324
335,151,1099,295,1124,327
335,165,594,369,605,390
335,170,447,265,492,370
335,182,368,257,398,323
335,188,435,395,459,449
335,206,564,295,656,419
335,210,100,334,157,442
335,211,-27,272,10,373
335,215,345,191,565,509
335,217,564,274,747,508
335,221,181,392,244,512
335,222,326,437,357,503
335,226,329,236,379,330
335,227,249,459,274,508
335,228,394,296,423,356
335,231,345,303,372,360
336,8,493,269,528,342
336,41,683,282,724,357
336,63,869,279,926,397
336,66,153,210,195,302
336,71,600,254,646,360
336,86,228,280,281,390
336,122,429,268,481,348
336,147,1106,288,1126,325
336,151,1103,297,1126,328
336,165,593,372,603,392
336,170,428,265,474,372
336,182,369,254,399,319
336,188,443,396,467,448
336,206,562,296,656,422
336,210,91,333,150,441
336,211,-32,271,5,373
336,215,350,182,577,509
336,217,565,273,754,514
336,221,171,392,233,513
336,222,328,437,359,503
336,226,316,237,364,331
336,227,244,462,269,508
336,228,387,297,415,356
336,231,334,305,360,360
337,8,493,270,528,344
337,41,683,281,725,357
337,63,858,277,914,395
337,66,138,210,180,302
337,71,590,252,636,358
337,86,216,280,267,390
337,122,424,267,476,347
337,147,1109,290,1128,326
337,151,1106,300,1128,329
337,165,593,376,602,393
337,170,414,265,460,371
337,182,370,251,400,316
337,188,451,396,474,448
337,206,561,297,656,425
337,210,86,333,147,441
337,211,-37,270,0,373
337,215,355,173,588,510
337,217,566,272,761,521
337,221,163,392,224,514
337,222,329,436,360,502
337,226,302,237,352,335
337,227,240,464,263,508
337,228,380,299,407,355
337,231,323,307,348,361
338,8,493,272,528,345
338,41,684,280,726,357
338,63,848,275,902,395
338,66,124,210,167,301
338,71,583,251,628,356
338,86,205,280,255,389
338,122,419,266,471,346
338,147,1112,292,1131,327
338,151,1109,303,1130,330
338,165,592,379,601,395
338,170,402,264,448,372
338,182,371,248,401,313
338,188,459,396,482,447
338,206,559,298,656,428
338,210,85,334,146,443
338,211,-42,269,-4,373
338,215,359,163,599,510
338,217,567,271,767,527
338,221,156,391,217,514
338,222,330,436,361,502
338,226,289,237,340,338
338,227,236,467,258,508
338,228,372,300,399,355
338,231,313,310,337,361
339,8,493,274,528,347
339,41,685,279,727,357
339,63,840,274,892,394
339,66,113,210,157,301
339,71,576,252,622,360
339,86,195,281,243,386
339,122,414,264,466,345
339,147,1115,295,1133,328
339,151,1113,305,1132,331
339,165,592,383,599,397
339,170,392,265,438,373
339,182,372,245,401,309
339,188,467,396,490,446
339,206,558,299,656,430
339,210,87,336,146,443
339,211,-47,269,-9,373
339,215,364,154,610,510
339,217,567,270,774,534
339,221,150,390,211,515
339,222,331,436,363,502
339,226,275,236,329,342
339,227,232,469,252,508
339,228,365,301,392,355
339,231,302,312,325,361
339,240,297,237,322,288
340,8,493,275,528,349
340,41,574,254,616,336
340,63,831,273,883,392
340,66,101,208,146,300
340,71,568,252,614,361
340,86,186,281,234,386
340,122,409,263,460,344
340,147,1118,297,1136,329
340,151,1116,308,1134,332
340,165,591,386,598,398
340,170,382,265,428,373
340,182,374,242,402,306
340,188,475,396,497,445
340,206,557,300,656,433
340,210,90,336,148,443
340,211,-52,268,-14,372
340,215,368,145,621,511
340,217,568,269,781,540
340,221,144,390,205,516
340,222,333,435,364,502
340,226,261,236,317,345
340,227,227,472,247,508
340,228,358,303,384,355
340,231,291,314,314,362
340,240,286,236,312,290
340,242,286,270,307,332
341,8,493,277,528,350
341,41,570,252,612,335
341,63,823,275,873,394
341,66,89,206,136,300
341,71,563,255,608,363
341,86,178,282,226,387
341,122,403,262,455,343
341,147,1122,299,1138,329
341,151,1119,310,1136,333
341,165,591,389,596,400
341,170,374,265,420,374
341,182,375,239,403,302
341,188,483,397,505,445
341,206,555,301,656,436
341,210,88,336,146,444
341,211,-57,267,-19,372
341,215,373,136,632,511
341,217,569,268,788,547
341,221,138,391,198,518
341,222,334,435,365,501
341,226,247,236,305,349
341,227,223,474,241,508
341,228,351,304,376,355
341,231,280,316,302,362
341,240,271,237,307,313
341,242,276,271,297,332
342,8,493,279,528,352
342,41,565,250,608,334
342,63,815,277,863,395
342,66,78,204,126,301
342,71,558,260,602,365
342,86,173,282,220,387
342,122,398,261,450,342
342,147,1125,301,1140,330
342,151,1122,313,1138,334
342,165,591,393,595,401
342,170,365,268,411,374
342,182,376,236,404,299
342,188,492,397,513,444
342,206,554,302,656,439
342,210,86,335,145,444
342,211,-62,267,-23,372
342,215,377,126,643,511
342,217,570,267,794,553
342,221,129,393,188,519
342,222,335,434,367,501
342,226,253,235,299,334
342,227,219,476,236,508
342,228,344,306,368,355
342,231,213,297,237,347
342,240,261,237,301,320
342,242,266,266,289,333
343,8,493,281,528,354
343,41,561,248,604,333
343,63,807,280,854,395
343,66,68,202,118,300
343,71,552,264,595,367
343,86,163,279,210,383
